PerformanceID,CampaignID,AdFormat,Impressions,Clicks,Cost,CampaignName,Objective,StartDate,EndDate,Budget,TargetGender,TargetAgeGroup,TargetInterests,AdPlatform,Company,CampaignDurationDays,CPM,CPC,CTR,CostPerDay,Year,Month,MonthNum
ADP-677,CAMP-224,Image Ad,178540,1379,2290.75,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,12.83,1.6612,0.772375938,84.8426,2024,Aug,8
ADP-678,CAMP-224,Video Ad,182040,1356,3133.24,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,17.21,2.3106,0.744891233,116.0459,2024,Aug,8
ADP-679,CAMP-224,Video Ad,281897,1696,3704.93,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,13.14,2.1845,0.601638187,137.2196,2024,Aug,8
ADP-680,CAMP-224,Video Ad,174592,1292,2297.75,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,13.16,1.7784,0.740010997,85.1019,2024,Aug,8
ADP-681,CAMP-224,Story Ad,200108,107,2361.71,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,11.8,22.0721,0.053471126,87.4707,2024,Aug,8
ADP-682,CAMP-224,Story Ad,250262,1685,2323.76,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,9.29,1.3791,0.673294387,86.0652,2024,Aug,8
ADP-683,CAMP-224,Carousel Ad,88014,798,1044.65,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,11.87,1.3091,0.906673938,38.6907,2024,Aug,8
ADP-684,CAMP-224,Carousel Ad,321551,605,3657.75,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,11.38,6.0459,0.188150558,135.4722,2024,Aug,8
ADP-685,CAMP-224,Story Ad,371067,109,3159.04,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,8.51,28.982,0.029374749,117.0015,2024,Aug,8
ADP-686,CAMP-224,Image Ad,143404,1315,1653.06,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,11.53,1.2571,0.916989763,61.2244,2024,Aug,8
ADP-687,CAMP-224,Image Ad,144463,1264,1758.43,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,12.17,1.3912,0.874964524,65.127,2024,Aug,8
ADP-688,CAMP-224,Video Ad,104850,1911,1426.17,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,13.6,0.7463,1.82260372,52.8211,2024,Aug,8
ADP-689,CAMP-224,Story Ad,509672,115,4922.1,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,9.66,42.8009,0.022563531,182.3,2024,Aug,8
ADP-690,CAMP-224,Story Ad,86828,990,1044.96,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,12.03,1.0555,1.140185194,38.7022,2024,Aug,8
ADP-691,CAMP-224,Image Ad,153591,1938,1945,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,12.66,1.0036,1.261792683,72.037,2024,Aug,8
ADP-692,CAMP-224,Carousel Ad,248158,444,3293.1,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,13.27,7.4169,0.17891827,121.9667,2024,Aug,8
ADP-693,CAMP-224,Video Ad,110510,450,1743.93,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,15.78,3.8754,0.407202968,64.59,2024,Aug,8
ADP-694,CAMP-224,Story Ad,98501,1602,1292.3,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,13.12,0.8067,1.626379428,47.863,2024,Aug,8
ADP-695,CAMP-224,Carousel Ad,96456,662,1440.98,Winter Sales Campaign,Traffic,1/8/2024,28/8/2024,146390.39,Female,All,technology,Facebook,Atkore,27,14.94,2.1767,0.686323298,53.3696,2024,Aug,8
ADP-696,CAMP-225,Carousel Ad,101575,670,1809.34,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,17.81,2.7005,0.659611125,46.3933,2024,Jul,7
ADP-697,CAMP-225,Carousel Ad,230215,1059,4138.19,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,17.98,3.9076,0.460004778,106.1074,2024,Jul,7
ADP-698,CAMP-225,Story Ad,253645,1342,4236.27,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,16.7,3.1567,0.529085927,108.6223,2024,Jul,7
ADP-699,CAMP-225,Video Ad,159629,356,2893.39,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,18.13,8.1275,0.223017121,74.1895,2024,Jul,7
ADP-700,CAMP-225,Carousel Ad,166991,1775,2914.09,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,17.45,1.6417,1.062931535,74.7203,2024,Jul,7
ADP-701,CAMP-225,Carousel Ad,134059,1165,2401.59,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,17.91,2.0615,0.869020357,61.5792,2024,Jul,7
ADP-702,CAMP-225,Carousel Ad,76894,1590,1467.75,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,19.09,0.9231,2.067781621,37.6346,2024,Jul,7
ADP-703,CAMP-225,Video Ad,124805,365,2512.73,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,20.13,6.8842,0.292456232,64.429,2024,Jul,7
ADP-704,CAMP-225,Story Ad,94450,462,1210.98,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,12.82,2.6212,0.489147697,31.0508,2024,Jul,7
ADP-705,CAMP-225,Video Ad,208585,1337,3510.41,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,16.83,2.6256,0.640985689,90.0105,2024,Jul,7
ADP-706,CAMP-225,Carousel Ad,227418,1369,3726.09,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,16.38,2.7218,0.601975217,95.5408,2024,Jul,7
ADP-707,CAMP-225,Video Ad,229876,551,4538.87,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,19.74,8.2375,0.239694444,116.3813,2024,Jul,7
ADP-708,CAMP-225,Carousel Ad,81408,130,1429.65,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,17.56,10.9973,0.159689465,36.6577,2024,Jul,7
ADP-709,CAMP-225,Carousel Ad,172036,1437,2803.98,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,16.3,1.9513,0.835290288,71.8969,2024,Jul,7
ADP-710,CAMP-225,Story Ad,76791,1934,1002.87,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,13.06,0.5185,2.518524306,25.7146,2024,Jul,7
ADP-711,CAMP-225,Image Ad,291594,1062,4739.79,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,16.25,4.4631,0.364205025,121.5331,2024,Jul,7
ADP-712,CAMP-225,Story Ad,144777,1300,2265.59,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,15.65,1.7428,0.897932683,58.0921,2024,Jul,7
ADP-713,CAMP-225,Carousel Ad,80385,1540,1546.78,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,19.24,1.0044,1.915780307,39.661,2024,Jul,7
ADP-714,CAMP-225,Video Ad,241404,1672,4466.55,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,18.5,2.6714,0.69261487,114.5269,2024,Jul,7
ADP-715,CAMP-225,Story Ad,68901,640,1014.37,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,14.72,1.585,0.928868957,26.0095,2024,Jul,7
ADP-716,CAMP-225,Image Ad,199798,1909,2761.57,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,13.82,1.4466,0.95546502,70.8095,2024,Jul,7
ADP-717,CAMP-225,Image Ad,212730,918,2905.78,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,13.66,3.1653,0.431532929,74.5072,2024,Jul,7
ADP-718,CAMP-225,Story Ad,278407,770,4021.36,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,14.44,5.2225,0.276573506,103.1118,2024,Jul,7
ADP-719,CAMP-225,Image Ad,104011,1354,1538.25,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,14.79,1.1361,1.301785388,39.4423,2024,Jul,7
ADP-720,CAMP-225,Video Ad,97682,1964,1685.21,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,17.25,0.858,2.010605843,43.2105,2024,Jul,7
ADP-721,CAMP-225,Video Ad,282584,137,4650.39,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,16.46,33.9445,0.04848116,119.2408,2024,Jul,7
ADP-722,CAMP-225,Video Ad,234340,1061,4876.52,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,20.81,4.5962,0.452760946,125.039,2024,Jul,7
ADP-723,CAMP-225,Video Ad,132645,290,2676.76,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,20.18,9.2302,0.218628671,68.6349,2024,Jul,7
ADP-724,CAMP-225,Story Ad,212892,1043,3212.21,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,15.09,3.0798,0.489919772,82.3644,2024,Jul,7
ADP-725,CAMP-225,Story Ad,181529,166,3045.8,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,16.78,18.3482,0.091445444,78.0974,2024,Jul,7
ADP-726,CAMP-225,Image Ad,211955,1897,3708.86,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,17.5,1.9551,0.895001297,95.099,2024,Jul,7
ADP-727,CAMP-225,Image Ad,172580,240,2793.93,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,16.19,11.6414,0.13906594,71.6392,2024,Jul,7
ADP-728,CAMP-225,Story Ad,165831,1980,2274.02,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,13.71,1.1485,1.193986649,58.3082,2024,Jul,7
ADP-729,CAMP-225,Video Ad,169500,1802,2746.11,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,16.2,1.5239,1.063126844,70.4131,2024,Jul,7
ADP-730,CAMP-225,Image Ad,236078,1688,3901.21,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,16.53,2.3111,0.715017918,100.031,2024,Jul,7
ADP-731,CAMP-225,Image Ad,277364,1488,4266.42,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,15.38,2.8672,0.536479139,109.3954,2024,Jul,7
ADP-732,CAMP-225,Image Ad,188892,963,3042.31,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,16.11,3.1592,0.509815132,78.0079,2024,Jul,7
ADP-733,CAMP-225,Carousel Ad,174976,1855,3345.96,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,19.12,1.8038,1.060145391,85.7938,2024,Jul,7
ADP-734,CAMP-225,Image Ad,290018,1144,4125.79,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,14.23,3.6065,0.394458275,105.7895,2024,Jul,7
ADP-735,CAMP-225,Image Ad,244881,386,3879.24,Summer Lead Generation Campaign,Lead Generation,6/7/2024,14/8/2024,376749.64,Male,25-34,"travel, technology",Facebook,Crestwood Equity Partners,39,15.84,10.0498,0.157627582,99.4677,2024,Jul,7
ADP-736,CAMP-226,Story Ad,479365,1266,3918.3,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,8.17,3.095,0.264099381,115.2441,2024,Oct,10
ADP-737,CAMP-226,Carousel Ad,111646,1497,1111.85,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,9.96,0.7427,1.340845171,32.7015,2024,Oct,10
ADP-738,CAMP-226,Carousel Ad,614292,1403,4887.44,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,7.96,3.4836,0.228393012,143.7482,2024,Oct,10
ADP-739,CAMP-226,Video Ad,372821,1197,3882.48,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,10.41,3.2435,0.321065605,114.1906,2024,Oct,10
ADP-740,CAMP-226,Story Ad,676611,618,4510.66,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,6.67,7.2988,0.091337563,132.6665,2024,Oct,10
ADP-741,CAMP-226,Image Ad,195109,614,1759.03,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,9.02,2.8649,0.314695888,51.7362,2024,Oct,10
ADP-742,CAMP-226,Video Ad,199325,818,2634.59,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,13.22,3.2208,0.41038505,77.4879,2024,Oct,10
ADP-743,CAMP-226,Image Ad,370852,1501,2775.5,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,7.48,1.8491,0.404743671,81.6324,2024,Oct,10
ADP-744,CAMP-226,Video Ad,358618,1469,4416.46,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,12.32,3.0064,0.409628072,129.8959,2024,Oct,10
ADP-745,CAMP-226,Carousel Ad,313950,1695,2807.06,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,8.94,1.6561,0.539894888,82.5606,2024,Oct,10
ADP-746,CAMP-226,Image Ad,227938,1115,2337.14,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,10.25,2.0961,0.489168107,68.7394,2024,Oct,10
ADP-747,CAMP-226,Image Ad,449698,1231,4344.56,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,9.66,3.5293,0.273739265,127.7812,2024,Oct,10
ADP-748,CAMP-226,Image Ad,406808,1844,3447.88,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,8.48,1.8698,0.453285088,101.4082,2024,Oct,10
ADP-749,CAMP-226,Video Ad,131582,352,1447.61,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,11,4.1125,0.267513794,42.5768,2024,Oct,10
ADP-750,CAMP-226,Carousel Ad,256157,612,2324.01,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,9.07,3.7974,0.238915977,68.3532,2024,Oct,10
ADP-751,CAMP-226,Video Ad,264281,1163,2716.29,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,10.28,2.3356,0.440061904,79.8909,2024,Oct,10
ADP-752,CAMP-226,Story Ad,241982,710,2383.75,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,9.85,3.3574,0.293410254,70.1103,2024,Oct,10
ADP-753,CAMP-226,Carousel Ad,134050,478,1276.28,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,9.52,2.67,0.356583364,37.5376,2024,Oct,10
ADP-754,CAMP-226,Carousel Ad,190285,204,1916.74,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,10.07,9.3958,0.10720761,56.3747,2024,Oct,10
ADP-755,CAMP-226,Carousel Ad,165442,1456,2058.2,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,12.44,1.4136,0.88006673,60.5353,2024,Oct,10
ADP-756,CAMP-226,Carousel Ad,230586,225,2487.64,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,10.79,11.0562,0.097577477,73.1659,2024,Oct,10
ADP-757,CAMP-226,Image Ad,159293,1147,1344.7,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,8.44,1.1724,0.720056751,39.55,2024,Oct,10
ADP-758,CAMP-226,Image Ad,295162,324,2319.86,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,7.86,7.1601,0.109770228,68.2312,2024,Oct,10
ADP-759,CAMP-226,Story Ad,667978,1297,3966.4,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,5.94,3.0581,0.194168071,116.6588,2024,Oct,10
ADP-760,CAMP-226,Image Ad,540661,878,4124.17,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,7.63,4.6972,0.162393811,121.2991,2024,Oct,10
ADP-761,CAMP-226,Carousel Ad,435254,995,4910.64,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,11.28,4.9353,0.22860215,144.4306,2024,Oct,10
ADP-762,CAMP-226,Image Ad,174403,900,1537.25,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,8.81,1.7081,0.516046169,45.2132,2024,Oct,10
ADP-763,CAMP-226,Image Ad,202460,415,1907.17,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,9.42,4.5956,0.204978761,56.0932,2024,Oct,10
ADP-764,CAMP-226,Video Ad,331404,534,3187.97,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,9.62,5.97,0.161132636,93.7638,2024,Oct,10
ADP-765,CAMP-226,Carousel Ad,205093,622,2101.41,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,10.25,3.3785,0.30327705,61.8062,2024,Oct,10
ADP-766,CAMP-226,Carousel Ad,224147,644,2720.78,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,12.14,4.2248,0.287311452,80.0229,2024,Oct,10
ADP-767,CAMP-226,Carousel Ad,486277,1782,4712.31,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,9.69,2.6444,0.366457801,138.5974,2024,Oct,10
ADP-768,CAMP-226,Video Ad,267001,1757,3294.9,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,12.34,1.8753,0.65804997,96.9088,2024,Oct,10
ADP-769,CAMP-226,Image Ad,260855,654,1707.67,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,6.55,2.6111,0.250713998,50.2256,2024,Oct,10
ADP-770,CAMP-226,Carousel Ad,123225,1229,1523.77,Q3 Brand Awareness Campaign,Reach,4/10/2024,7/11/2024,249660.34,Female,All,"gaming, health",Facebook,Boise Cascade,34,12.37,1.2398,0.997362548,44.8168,2024,Oct,10
ADP-771,CAMP-227,Story Ad,71698,155,1122.32,Summer Traffic Campaign,Engagement,30/7/2024,3/9/2024,146679.15,Female,All,"health, fashion",Instagram,CMS Energy,35,15.65,7.2408,0.216184552,32.0663,2024,Jul,7
ADP-772,CAMP-227,Video Ad,61838,419,1054.69,Summer Traffic Campaign,Engagement,30/7/2024,3/9/2024,146679.15,Female,All,"health, fashion",Instagram,CMS Energy,35,17.06,2.5172,0.677576894,30.134,2024,Jul,7
ADP-773,CAMP-227,Video Ad,109334,746,1807.24,Summer Traffic Campaign,Engagement,30/7/2024,3/9/2024,146679.15,Female,All,"health, fashion",Instagram,CMS Energy,35,16.53,2.4226,0.682312913,51.6354,2024,Jul,7
ADP-774,CAMP-227,Carousel Ad,234282,573,4171.41,Summer Traffic Campaign,Engagement,30/7/2024,3/9/2024,146679.15,Female,All,"health, fashion",Instagram,CMS Energy,35,17.81,7.2799,0.244577048,119.1831,2024,Jul,7
ADP-775,CAMP-227,Story Ad,157803,1088,2416.53,Summer Traffic Campaign,Engagement,30/7/2024,3/9/2024,146679.15,Female,All,"health, fashion",Instagram,CMS Energy,35,15.31,2.2211,0.689467247,69.0437,2024,Jul,7
ADP-776,CAMP-227,Image Ad,141738,1235,1915.26,Summer Traffic Campaign,Engagement,30/7/2024,3/9/2024,146679.15,Female,All,"health, fashion",Instagram,CMS Energy,35,13.51,1.5508,0.871325968,54.7217,2024,Jul,7
ADP-777,CAMP-227,Carousel Ad,166021,826,3395.73,Summer Traffic Campaign,Engagement,30/7/2024,3/9/2024,146679.15,Female,All,"health, fashion",Instagram,CMS Energy,35,20.45,4.1111,0.497527421,97.0209,2024,Jul,7
ADP-778,CAMP-227,Carousel Ad,237152,1891,4737.74,Summer Traffic Campaign,Engagement,30/7/2024,3/9/2024,146679.15,Female,All,"health, fashion",Instagram,CMS Energy,35,19.98,2.5054,0.797378896,135.364,2024,Jul,7
